// TSI composite v1.1 
// This is a preliminary version of the TSI, which is still pending 
// decisions on the corrections to be made to the original data. 
// Therefore this composite should not be used for publication. 
// Two versions are provided: one based on the original instrument data, 
// and one based on the same data, with corrections made by  
// C. Froehlich on ACRIM1, ACRIM2, HF and ERBE 
//    
// Noise model: 1/f noise 
// Noise amplitude: according to spectral floor & AR models 
// Time interval     17-Nov-1978 12:00:00 to 31-Dec-2015 12:00:00 
// File created on   31-Oct-2016 09:45:49 by T. Dudok de Wit 
// Number of samples 13559 
// Legend   TSIo   composite TSI in [W/m2] based on original data 
//          dTSIo  uncertainty (1-sigma) in [W/m2] based on original data 
//          TSIc   composite TSI in [W/m2] based on corrected data 
//          dTSIc  uncertainty (1-sigma) in [W/m2] based on corrected data 
//          nobs   number of observations used 
//   
// year  month day hour julian_date  TSIo       dTSIo    TSIc       dTSIc   nobs   
   1979    5    5   12    2443999  1363.189     0.740  1362.009     0.484     1 
   1979    5    6   12    2444000  1363.050     0.718  1361.990     0.479     0 
   1979    5    7   12    2444001  1362.926     0.740  1361.869     0.475     1 
   1979    5    8   12    2444002  1362.990     0.750  1361.881     0.475     1 
   1979    5    9   12    2444003  1362.668     0.744  1361.592     0.471     1 
   1979    5   10   12    2444004  1362.223     0.741  1361.210     0.468     0 
   1979    5   11   12    2444005  1362.042     0.742  1360.969     0.473     1 
   1979    5   12   12    2444006  1361.950     0.768  1360.897     0.473     0 
   1979    5   13   12    2444007  1362.116     0.766  1361.056     0.455     1 
   1979    5   14   12    2444008  1362.413     0.753  1361.395     0.475     1 
   1979    5   15   12    2444009  1362.449     0.748  1361.400     0.462     1 
   1979    5   16   12    2444010  1362.425     0.745  1361.471     0.472     0 
   1979    5   17   12    2444011  1362.523     0.749  1361.531     0.476     1 
   1979    5   18   12    2444012  1362.672     0.743  1361.635     0.485     0 
   1979    5   19   12    2444013  1362.901     0.748  1361.815     0.484     1 
   1979    5   20   12    2444014  1362.987     0.729  1361.951     0.476     1 
   1979    5   21   12    2444015  1362.927     0.747  1361.903     0.482     1 
   1979    5   22   12    2444016  1362.557     0.751  1361.579     0.491     0 
   1979    5   23   12    2444017  1362.552     0.721  1361.560     0.484     1 
   1979    5   24   12    2444018  1362.939     0.730  1361.939     0.484     1 
   1979    5   25   12    2444019  1363.127     0.728  1362.110     0.474     1 
   1979    5   26   12    2444020  1362.919     0.751  1361.922     0.482     0 
   1979    5   27   12    2444021  1362.875     0.747  1361.889     0.476     1 
   1979    5   28   12    2444022  1363.069     0.758  1362.127     0.486     1 
   1979    5   29   12    2444023  1362.992     0.751  1362.068     0.485     1 
   1979    5   30   12    2444024  1361.062     0.708  1361.902     0.494     1 
   1979    5   31   12    2444025  1362.801     0.702  1361.787     0.492     1 
   1979    6    1   12    2444026  1362.599     0.726  1361.668     0.489     1 
   1979    6    2   12    2444027  1361.878     0.731  1360.908     0.484     1 
   1979    6    3   12    2444028  1361.341     0.764  1360.676     0.484     0 
   1979    6    4   12    2444029  1361.208     0.713  1360.766     0.480     1 
   1979    6    5   12    2444030  1361.151     0.733  1360.709     0.493     1 
   1979    6    6   12    2444031  1361.190     0.731  1360.762     0.491     1 
   1979    6    7   12    2444032  1361.299     0.727  1360.899     0.512     0 
   1979    6    8   12    2444033  1361.270     0.749  1360.856     0.492     1 
   1979    6    9   12    2444034  1361.242     0.740  1360.810     0.473     1 
   1979    6   10   12    2444035  1360.945     0.776  1360.480     0.479     1 
   1979    6   11   12    2444036  1360.764     0.751  1360.281     0.483     0 
   1979    6   12   12    2444037  1360.949     0.746  1360.440     0.473     1 
   1979    6   13   12    2444038  1361.339     0.752  1360.865     0.485     1 
   1979    6   14   12    2444039  1361.582     0.752  1361.194     0.495     1 
   1979    6   15   12    2444040  1361.709     0.746  1361.277     0.497     0 
   1979    6   16   12    2444041  1361.759     0.767  1361.305     0.504     1 
   1979    6   17   12    2444042  1361.932     0.745  1361.506     0.520     1 
   1979    6   18   12    2444043  1362.081     0.743  1361.682     0.515     1 
   1979    6   19   12    2444044  1362.041     0.773  1361.661     0.511     0 
   1979    6   20   12    2444045  1362.043     0.754  1361.619     0.497     1 
   1979    6   21   12    2444046  1362.326     0.752  1361.820     0.487     1 
   1979    6   22   12    2444047  1362.424     0.725  1361.968     0.481     1 
   1979    6   23   12    2444048  1362.188     0.731  1361.750     0.482     0 
   1979    6   24   12    2444049  1362.092     0.736  1361.649     0.499     1 
   1979    6   25   12    2444050  1362.234     0.740  1361.830     0.475     1 
   1979    6   26   12    2444051  1362.486     0.737  1362.029     0.492     1 
   1979    6   27   12    2444052  1361.114     0.746  1361.986     0.486     1 
   1979    6   28   12    2444053  1362.392     0.747  1361.940     0.491     1 
   1979    6   29   12    2444054  1362.449     0.710  1361.975     0.490     1 
   1979    6   30   12    2444055  1362.424     0.707  1362.066     0.481     1 
   1979    7    1   12    2444056  1361.905     0.707  1361.658     0.477     0 
   1979    7    2   12    2444057  1361.717     0.732  1361.328     0.488     1 
   1979    7    3   12    2444058  1361.751     0.738  1361.359     0.480     1 
   1979    7    4   12    2444059  1361.695     0.751  1361.352     0.493     1 
   1979    7    5   12    2444060  1361.625     0.742  1361.251     0.489     0 
   1979    7    6   12    2444061  1361.661     0.739  1361.295     0.476     1 
   1979    7    7   12    2444062  1361.816     0.747  1361.477     0.483     1 
   1979    7    8   12    2444063  1362.040     0.750  1361.632     0.493     1 
   1979    7    9   12    2444064  1361.114     0.733  1361.486     0.492     1 
   1979    7   10   12    2444065  1361.812     0.730  1361.474     0.486     1 
   1979    7   11   12    2444066  1362.072     0.750  1361.706     0.497     1 
   1979    7   12   12    2444067  1362.309     0.749  1361.859     0.478     1 
   1979    7   13   12    2444068  1362.542     0.764  1361.921     0.487     0 
   1979    7   14   12    2444069  1362.765     0.760  1361.957     0.470     1 
   1979    7   15   12    2444070  1362.754     0.723  1361.919     0.490     1 
   1979    7   16   12    2444071  1362.640     0.737  1361.826     0.494     1 
   1979    7   17   12    2444072  1362.370     0.744  1361.687     0.488     0 
   1979    7   18   12    2444073  1362.441     0.764  1361.671     0.491     1 
   1979    7   19   12    2444074  1362.534     0.750  1361.665     0.489     1 
   1979    7   20   12    2444075  1362.428     0.745  1361.586     0.502     1 
   1979    7   21   12    2444076  1362.173     0.753  1361.377     0.507     0 
   1979    7   22   12    2444077  1362.254     0.745  1361.431     0.512     1 
