 32 ;number of following comments lines before data start
;A recent description of the construction of the composite can be found in:
; C. Fr\"ohlich, 2006, "Solar Irradiance Variability Since 1978: 
;    Revision of the {PMOD} Composite During Solar Cycle 21", 
;    Space Science Rev. 125: 53-65, 2006, available from 
;    ftp://ftp.pmodwrc.ch/pub/Claus/ISSI_WS2005/ISSI2005a_CF.pdf
;This dataset is freely available with one restriction:
;  If you use the data or some product based on the data in a published 
;  paper refer to the Reference above and acknowlege receipt  from PMOD/WRC, Davos, Switzerland,
;  of the updated dataset (mention version used) with new data from the VIRGO Experiment 
;  on the cooperative ESA/NASA Mission SoHO
;
;The composite listed below is version 42_65_1805 in file composite_42_65_1805.dat
;  available from ftp://ftp.pmodwrc.ch/pub/data/irradiance/composite/
;This file was created on Jul 15 2018
;
;Comment:
;Since VIRGO version 6.4 a new way to analyse the degradation and other long-term changes in space
;  is used and described in "Degradation of Radiometers in Space: Application to VIRGO TSI" available at:
;     ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_TSI-vers64.pdf.
;The difference in scale between TIM and the classical radiometers indicated a missing effect in the characterization 
;  of all classical radiometers and so also of PMO6V and DIARAD of VIRGO, which can now be corrected.
;  This is described in "VIRGO Radiometry: An Update of the Characterization of PMO6V and DIARAD" available at:
;  ftp://ftp.pmodwrc.ch/pub/Claus/VIRGO-TSI/VIRGO_Char2Space.pdf (a publication in the open literature is preparation).
;The factor for transforming the original scale of VIRGO (the basis for the PMOD Composite since version 42) 
;  to the new one is 0.9962133 and the new value is given in the first irradiance column
;Description of columns: 
;  1st col: date as YYMMDD
;  2nd col: day of epoch 0 Jan 1980 (1 corresponds to 1-Jan-1980)
;  3rd col: average irradiance in W/m2 (new VIRGO scale), no data: -99.
;  4rd col: average irradiance in W/m2 (original VIRGO scale), no data: -99.
;  format: (1X,I6.6,F9.2,F11.4)
; Data from NIMBUS-7 onward (Nov 1978):
 790515  -229.50  1361.2979  1366.4724
 790516  -228.50   -99.0000   -99.3763
 790517  -227.50  1361.4244  1366.5994
 790518  -226.50   -99.0000   -99.3763
 790519  -225.50  1361.7096  1366.8857
 790520  -224.50  1361.8423  1367.0189
 790521  -223.50  1361.7867  1366.9630
 790522  -222.50   -99.0000   -99.3763
 790523  -221.50  1361.4476  1366.6226
 790524  -220.50  1361.8280  1367.0045
 790525  -219.50  1362.0003  1367.1775
 790526  -218.50   -99.0000   -99.3763
 790527  -217.50  1361.7602  1366.9364
 790528  -216.50  1362.0019  1367.1790
 790529  -215.50  1361.9462  1367.1232
 790530  -214.50   -99.0000   -99.3763
 790531  -213.50  1361.6666  1366.8425
 790601  -212.50  1361.5515  1366.7270
 790602  -211.50  1360.8021  1365.9747
 790603  -210.50   -99.0000   -99.3763
 790604  -209.50  1360.6290  1365.8009
 790605  -208.50  1360.5734  1365.7451
 790606  -207.50  1360.6366  1365.8086
 790607  -206.50   -99.0000   -99.3763
 790608  -205.50  1360.7334  1365.9057
 790609  -204.50  1360.6976  1365.8698
 790610  -203.50  1360.3644  1365.5353
 790611  -202.50   -99.0000   -99.3763
 790612  -201.50  1360.3324  1365.5032
 790613  -200.50  1360.7526  1365.9250
 790614  -199.50  1361.0936  1366.2673
 790615  -198.50   -99.0000   -99.3763
 790616  -197.50  1361.2005  1366.3746
 790617  -196.50  1361.4026  1366.5775
 790618  -195.50  1361.5750  1366.7506
 790619  -194.50   -99.0000   -99.3763
 790620  -193.50  1361.5232  1366.6985
 790621  -192.50  1361.7254  1366.9015
 790622  -191.50  1361.8779  1367.0546
 790623  -190.50   -99.0000   -99.3763
 790624  -189.50  1361.5583  1366.7338
 790625  -188.50  1361.7406  1366.9168
 790626  -187.50  1361.9526  1367.1296
 790627  -186.50   -99.0000   -99.3763
 790628  -185.50  1361.8512  1367.0278
 790629  -184.50  1361.8748  1367.0515
