ERBE/ERBS PMOD CORRECTED
Version: ftp.pmodwrc.ch/pub/data/irradiance/acrim/AdditionalFiles accessed 22/07/07
Created: 04-Nov-2022
JD        Value 
2446695.0 NaN
2446696.0 NaN
2446697.0 NaN
2446698.0 NaN
2446699.0 NaN
2446700.0 NaN
2446701.0 NaN
2446702.0 NaN
2446703.0 NaN
2446704.0 1364.543000
2446705.0 NaN
2446706.0 NaN
2446707.0 NaN
2446708.0 NaN
2446709.0 NaN
2446710.0 NaN
2446711.0 NaN
2446712.0 NaN
2446713.0 NaN
2446714.0 NaN
2446715.0 NaN
2446716.0 NaN
2446717.0 NaN
2446718.0 1364.542000
2446719.0 NaN
2446720.0 NaN
2446721.0 NaN
2446722.0 NaN
2446723.0 NaN
2446724.0 NaN
2446725.0 NaN
2446726.0 NaN
2446727.0 NaN
2446728.0 NaN
2446729.0 NaN
2446730.0 NaN
2446731.0 NaN
2446732.0 1364.741000
2446733.0 NaN
2446734.0 NaN
2446735.0 NaN
2446736.0 NaN
2446737.0 NaN
2446738.0 NaN
2446739.0 NaN
2446740.0 NaN
2446741.0 NaN
2446742.0 NaN
2446743.0 NaN
2446744.0 NaN
2446745.0 NaN
2446746.0 1364.640000
2446747.0 NaN
2446748.0 NaN
2446749.0 NaN
2446750.0 NaN
2446751.0 NaN
2446752.0 NaN
2446753.0 NaN
2446754.0 NaN
2446755.0 NaN
2446756.0 NaN
2446757.0 NaN
2446758.0 NaN
2446759.0 NaN
2446760.0 1364.440000
2446761.0 NaN
2446762.0 NaN
2446763.0 NaN
2446764.0 NaN
2446765.0 NaN
2446766.0 NaN
2446767.0 NaN
2446768.0 1364.739000
2446769.0 NaN
2446770.0 NaN
2446771.0 NaN
2446772.0 NaN
2446773.0 NaN
2446774.0 NaN
2446775.0 NaN
2446776.0 NaN
2446777.0 NaN
2446778.0 NaN
2446779.0 NaN
2446780.0 NaN
2446781.0 NaN
2446782.0 1364.438000
2446783.0 NaN
2446784.0 NaN
2446785.0 NaN
2446786.0 NaN
2446787.0 NaN
2446788.0 1364.437000
2446789.0 NaN
2446790.0 NaN
2446791.0 NaN
2446792.0 NaN
2446793.0 NaN
2446794.0 NaN
2446795.0 NaN
2446796.0 NaN
2446797.0 NaN
2446798.0 NaN
2446799.0 NaN
2446800.0 NaN
2446801.0 NaN
2446802.0 1364.936000
2446803.0 NaN
2446804.0 NaN
2446805.0 NaN
2446806.0 NaN
2446807.0 NaN
2446808.0 NaN
2446809.0 NaN
2446810.0 NaN
2446811.0 NaN
2446812.0 NaN
2446813.0 NaN
2446814.0 NaN
2446815.0 NaN
2446816.0 1365.835000
2446817.0 NaN
2446818.0 NaN
2446819.0 NaN
2446820.0 NaN
2446821.0 NaN
2446822.0 NaN
2446823.0 NaN
2446824.0 NaN
2446825.0 NaN
2446826.0 NaN
2446827.0 NaN
2446828.0 NaN
2446829.0 NaN
2446830.0 NaN
2446831.0 NaN
2446832.0 NaN
2446833.0 NaN
2446834.0 NaN
2446835.0 NaN
2446836.0 NaN
2446837.0 NaN
2446838.0 NaN
2446839.0 NaN
2446840.0 NaN
2446841.0 1364.633000
2446842.0 NaN
2446843.0 NaN
2446844.0 NaN
2446845.0 NaN
2446846.0 NaN
2446847.0 NaN
2446848.0 NaN
2446849.0 NaN
2446850.0 NaN
2446851.0 NaN
2446852.0 1364.633000
2446853.0 NaN
2446854.0 NaN
2446855.0 NaN
2446856.0 NaN
2446857.0 NaN
2446858.0 1364.632000
2446859.0 NaN
2446860.0 NaN
2446861.0 NaN
2446862.0 NaN
2446863.0 NaN
2446864.0 NaN
2446865.0 NaN
2446866.0 NaN
2446867.0 NaN
2446868.0 NaN
2446869.0 NaN
2446870.0 NaN
2446871.0 NaN
2446872.0 1364.931000
2446873.0 NaN
2446874.0 NaN
2446875.0 NaN
2446876.0 NaN
2446877.0 NaN
2446878.0 NaN
2446879.0 NaN
2446880.0 NaN
2446881.0 NaN
2446882.0 NaN
2446883.0 NaN
2446884.0 NaN
2446885.0 NaN
2446886.0 1364.530000
2446887.0 NaN
2446888.0 NaN
2446889.0 NaN
2446890.0 NaN
2446891.0 NaN
2446892.0 NaN
2446893.0 NaN
2446894.0 NaN
2446895.0 NaN
2446896.0 NaN
2446897.0 NaN
2446898.0 NaN
2446899.0 NaN
2446900.0 NaN
2446901.0 NaN
2446902.0 NaN
2446903.0 NaN
2446904.0 NaN
2446905.0 NaN
2446906.0 NaN
2446907.0 NaN
2446908.0 NaN
2446909.0 NaN
2446910.0 NaN
2446911.0 NaN
2446912.0 NaN
2446913.0 NaN
2446914.0 1364.528000
2446915.0 NaN
2446916.0 NaN
2446917.0 NaN
2446918.0 NaN
2446919.0 NaN
2446920.0 NaN
2446921.0 NaN
2446922.0 NaN
2446923.0 NaN
2446924.0 NaN
2446925.0 NaN
2446926.0 NaN
2446927.0 NaN
2446928.0 1365.327000
2446929.0 NaN
2446930.0 NaN
2446931.0 NaN
2446932.0 NaN
2446933.0 NaN
2446934.0 NaN
2446935.0 NaN
2446936.0 NaN
2446937.0 NaN
2446938.0 NaN
2446939.0 NaN
2446940.0 NaN
2446941.0 NaN
2446942.0 1364.827000
2446943.0 NaN
2446944.0 NaN
2446945.0 NaN
2446946.0 NaN
2446947.0 NaN
2446948.0 NaN
2446949.0 1364.826000
2446950.0 NaN
2446951.0 NaN
2446952.0 NaN
2446953.0 NaN
2446954.0 NaN
2446955.0 NaN
2446956.0 NaN
2446957.0 NaN
2446958.0 NaN
2446959.0 NaN
2446960.0 NaN
2446961.0 NaN
2446962.0 NaN
2446963.0 NaN
2446964.0 1364.825000
2446965.0 NaN
2446966.0 NaN
2446967.0 NaN
2446968.0 NaN
2446969.0 NaN
2446970.0 1364.324000
2446971.0 NaN
2446972.0 NaN
2446973.0 NaN
2446974.0 NaN
2446975.0 NaN
2446976.0 NaN
2446977.0 NaN
2446978.0 NaN
2446979.0 NaN
2446980.0 NaN
2446981.0 NaN
2446982.0 NaN
2446983.0 1365.223000
2446984.0 NaN
2446985.0 NaN
2446986.0 NaN
2446987.0 NaN
2446988.0 NaN
2446989.0 NaN
2446990.0 NaN
2446991.0 NaN
2446992.0 NaN
2446993.0 NaN
2446994.0 NaN
2446995.0 NaN
2446996.0 NaN
2446997.0 NaN
2446998.0 1364.922000
2446999.0 NaN
2447000.0 NaN
2447001.0 NaN
2447002.0 NaN
2447003.0 NaN
2447004.0 NaN
2447005.0 NaN
2447006.0 NaN
2447007.0 NaN
2447008.0 NaN
2447009.0 NaN
2447010.0 NaN
2447011.0 1364.821000
2447012.0 NaN
2447013.0 NaN
2447014.0 NaN
2447015.0 NaN
2447016.0 NaN
2447017.0 NaN
2447018.0 1364.821000
2447019.0 NaN
2447020.0 NaN
2447021.0 NaN
2447022.0 NaN
2447023.0 NaN
2447024.0 NaN
2447025.0 NaN
2447026.0 NaN
2447027.0 NaN
2447028.0 NaN
2447029.0 NaN
2447030.0 NaN
2447031.0 NaN
2447032.0 NaN
2447033.0 NaN
2447034.0 1365.020000
2447035.0 NaN
2447036.0 NaN
2447037.0 NaN
2447038.0 NaN
2447039.0 1364.819000
2447040.0 NaN
2447041.0 NaN
2447042.0 NaN
2447043.0 NaN
2447044.0 NaN
2447045.0 NaN
2447046.0 1364.818000
2447047.0 NaN
2447048.0 NaN
2447049.0 NaN
2447050.0 NaN
2447051.0 NaN
2447052.0 NaN
2447053.0 1365.317000
2447054.0 NaN
2447055.0 NaN
2447056.0 NaN
2447057.0 NaN
2447058.0 NaN
2447059.0 NaN
2447060.0 NaN
2447061.0 NaN
2447062.0 NaN
2447063.0 NaN
2447064.0 NaN
2447065.0 NaN
2447066.0 NaN
2447067.0 1364.516000
2447068.0 NaN
2447069.0 NaN
2447070.0 NaN
2447071.0 NaN
2447072.0 NaN
2447073.0 NaN
2447074.0 NaN
2447075.0 NaN
2447076.0 NaN
2447077.0 NaN
2447078.0 NaN
2447079.0 NaN
2447080.0 NaN
2447081.0 1364.316000
2447082.0 NaN
2447083.0 NaN
2447084.0 NaN
2447085.0 NaN
2447086.0 NaN
2447087.0 NaN
2447088.0 NaN
2447089.0 NaN
2447090.0 NaN
2447091.0 NaN
2447092.0 NaN
2447093.0 NaN
2447094.0 NaN
2447095.0 1364.815000
2447096.0 NaN
2447097.0 NaN
2447098.0 NaN
2447099.0 NaN
2447100.0 NaN
2447101.0 NaN
2447102.0 NaN
2447103.0 NaN
2447104.0 NaN
2447105.0 NaN
2447106.0 NaN
2447107.0 NaN
2447108.0 NaN
2447109.0 1365.314000
2447110.0 NaN
2447111.0 NaN
2447112.0 NaN
2447113.0 NaN
2447114.0 NaN
2447115.0 NaN
2447116.0 NaN
2447117.0 NaN
2447118.0 NaN
2447119.0 NaN
2447120.0 NaN
2447121.0 NaN
2447122.0 NaN
2447123.0 1365.213000
2447124.0 NaN
2447125.0 NaN
2447126.0 NaN
2447127.0 NaN
2447128.0 NaN
2447129.0 NaN
2447130.0 NaN
2447131.0 NaN
2447132.0 NaN
2447133.0 NaN
2447134.0 NaN
2447135.0 NaN
2447136.0 NaN
2447137.0 NaN
2447138.0 NaN
2447139.0 NaN
2447140.0 NaN
2447141.0 NaN
2447142.0 NaN
2447143.0 NaN
2447144.0 NaN
2447145.0 NaN
2447146.0 1365.311000
2447147.0 NaN
2447148.0 NaN
2447149.0 NaN
2447150.0 NaN
2447151.0 1365.711000
2447152.0 NaN
2447153.0 NaN
2447154.0 NaN
2447155.0 NaN
2447156.0 NaN
2447157.0 NaN
2447158.0 NaN
2447159.0 NaN
2447160.0 NaN
2447161.0 NaN
2447162.0 NaN
2447163.0 NaN
2447164.0 NaN
2447165.0 1365.610000
2447166.0 NaN
2447167.0 NaN
2447168.0 NaN
2447169.0 NaN
2447170.0 NaN
2447171.0 NaN
2447172.0 NaN
2447173.0 NaN
2447174.0 NaN
2447175.0 NaN
2447176.0 NaN
2447177.0 NaN
2447178.0 NaN
2447179.0 1364.509000
2447180.0 NaN
2447181.0 NaN
2447182.0 NaN
2447183.0 NaN
2447184.0 NaN
2447185.0 NaN
2447186.0 NaN
2447187.0 NaN
2447188.0 NaN
2447189.0 NaN
2447190.0 NaN
2447191.0 NaN
2447192.0 NaN
2447193.0 1365.108000
2447194.0 NaN
2447195.0 NaN
2447196.0 NaN
2447197.0 NaN
2447198.0 NaN
2447199.0 NaN
2447200.0 NaN
2447201.0 NaN
2447202.0 NaN
2447203.0 NaN
2447204.0 1364.807000
